Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Task
71179,2668,2591,1001.0,PostNL,PickUp
89878,2668,339,1001.0,PostNL,PickUp
89940,4604,482,1014.0,DPD,PickUp
90317,4604,861,1014.0,DPD,PickUp
90643,1044,1034,1007.0,DHL,PickUp
90669,2668,267,1001.0,PostNL,PickUp
90713,2668,841,1001.0,PostNL,PickUp
90835,4604,141,1014.0,DPD,PickUp
90843,2668,467,1001.0,PostNL,PickUp
91002,4604,891,1014.0,DPD,PickUp
91548,2668,202,1001.0,PostNL,PickUp
91947,4604,262,1014.0,DPD,PickUp
92062,4604,143,1014.0,DPD,PickUp
92556,5514,407,1005.0,GLS,PickUp
92575,2662,801,1010.0,DHL,PickUp
92650,2668,300,1001.0,PostNL,PickUp
93240,2668,404,1001.0,PostNL,PickUp
93369,1044,576,1007.0,DHL,PickUp
93841,4604,322,1014.0,DPD,PickUp
93902,5514,419,1005.0,GLS,PickUp
94004,2662,823,1010.0,DHL,PickUp
94008,2662,713,1010.0,DHL,PickUp
94228,2668,581,1001.0,PostNL,PickUp
94276,2668,338,1001.0,PostNL,PickUp
94286,2668,596,1001.0,PostNL,PickUp
94336,4604,165,1014.0,DPD,PickUp
94624,2668,257,1001.0,PostNL,PickUp
94699,1008,932,1009.0,DHL,PickUp
94767,2668,1034,1001.0,PostNL,PickUp
94869,4604,309,1014.0,DPD,PickUp
94967,2668,898,1001.0,PostNL,PickUp
95005,2668,251,1001.0,PostNL,PickUp
95095,2668,204,1001.0,PostNL,PickUp
95133,2668,961,1001.0,PostNL,PickUp
95619,4604,163,1014.0,DPD,PickUp
96039,2668,213,1001.0,PostNL,PickUp
96731,2668,330,1001.0,PostNL,PickUp
97217,4604,316,1014.0,DPD,PickUp
97504,2668,990,1001.0,PostNL,PickUp
97811,4604,275,1014.0,DPD,PickUp
98053,2668,47,1001.0,PostNL,PickUp
98248,1044,474,1007.0,DHL,PickUp
98500,5514,730,1005.0,GLS,PickUp
98701,2668,298,1001.0,PostNL,PickUp
98840,1044,533,1007.0,DHL,PickUp
98933,4604,228,1014.0,DPD,PickUp
98955,2668,797,1001.0,PostNL,PickUp
99027,4604,46,1014.0,DPD,PickUp
99333,1044,467,1007.0,DHL,PickUp
100086,4604,886,1014.0,DPD,PickUp
100239,5514,808,1005.0,GLS,PickUp
100339,2668,727,1001.0,PostNL,PickUp
100383,1008,74,1009.0,DHL,PickUp
100567,2662,438,1010.0,DHL,PickUp
100853,2668,349,1001.0,PostNL,PickUp
100876,1008,248,1009.0,DHL,PickUp
100907,1044,322,1007.0,DHL,PickUp
100916,1008,72,1009.0,DHL,PickUp
100964,4604,49,1014.0,DPD,PickUp
100967,4604,479,1014.0,DPD,PickUp
101219,1008,141,1009.0,DHL,PickUp
101295,4604,282,1014.0,DPD,PickUp
101524,2668,131,1001.0,PostNL,PickUp
102021,2668,580,1001.0,PostNL,PickUp
102073,2668,328,1001.0,PostNL,PickUp
102497,2668,304,1001.0,PostNL,PickUp
102560,4604,132,1014.0,DPD,PickUp
102574,2668,124,1001.0,PostNL,PickUp
102680,4604,932,1014.0,DPD,PickUp
103038,2668,337,1001.0,PostNL,PickUp
103143,4604,56,1014.0,DPD,PickUp
103169,2668,866,1001.0,PostNL,PickUp
109536,2668,343,1001.0,PostNL,PickUp
109834,4604,268,1014.0,DPD,PickUp
109869,2668,208,1001.0,PostNL,PickUp
109930,1044,1029,1007.0,DHL,PickUp
109992,4604,243,1014.0,DPD,PickUp
110194,2668,1033,1001.0,PostNL,PickUp
110250,1008,119,1009.0,DHL,PickUp
110298,2668,1049,1001.0,PostNL,PickUp
110585,1044,611,1007.0,DHL,PickUp
110663,1044,1079,1007.0,DHL,PickUp
110725,5514,380,1005.0,GLS,PickUp
111045,4604,675,1014.0,DPD,PickUp
103476,1044,286,1007.0,DHL,PickUp
103571,2668,647,1001.0,PostNL,PickUp
103763,4604,919,1014.0,DPD,PickUp
103779,4604,252,1014.0,DPD,PickUp
104098,1008,11,1009.0,DHL,PickUp
104595,4604,598,1014.0,DPD,PickUp
104670,4604,1035,1014.0,DPD,PickUp
104733,4604,566,1014.0,DPD,PickUp
104805,2668,179,1001.0,PostNL,PickUp
104822,2668,391,1001.0,PostNL,PickUp
104881,4604,657,1014.0,DPD,PickUp
104977,1008,207,1009.0,DHL,PickUp
105021,2668,562,1001.0,PostNL,PickUp
105675,4604,261,1014.0,DPD,PickUp
106151,1008,624,1009.0,DHL,PickUp
106157,4604,55,1014.0,DPD,PickUp
106580,2668,790,1001.0,PostNL,PickUp
106813,4604,1005,1014.0,DPD,PickUp
106845,2668,113,1001.0,PostNL,PickUp
107107,4604,143,1014.0,DPD,PickUp
107277,2668,613,1001.0,PostNL,PickUp
107388,5514,360,1005.0,GLS,PickUp
107416,2662,390,1010.0,DHL,PickUp
107759,2668,698,1001.0,PostNL,PickUp
107911,2668,414,1001.0,PostNL,PickUp
107934,4604,522,1014.0,DPD,PickUp
107953,2668,73,1001.0,PostNL,PickUp
107976,2662,707,1010.0,DHL,PickUp
108202,2668,675,1001.0,PostNL,PickUp
108475,2668,63,1001.0,PostNL,PickUp
108594,2668,620,1001.0,PostNL,PickUp
108662,2668,615,1001.0,PostNL,PickUp
108798,4604,88,1014.0,DPD,PickUp
108844,2662,424,1010.0,DHL,PickUp
6,1044,567,1007.0,DHL,PickUp
28,2668,790,1001.0,PostNL,PickUp
51,2668,821,1001.0,PostNL,PickUp
53,2668,679,1001.0,PostNL,PickUp
81,4604,210,1014.0,DPD,PickUp
93,2668,546,1001.0,PostNL,PickUp
137,4604,344,1014.0,DPD,PickUp
156,2668,376,1001.0,PostNL,PickUp
176,2662,408,1010.0,DHL,PickUp
183,5514,439,1005.0,GLS,PickUp
188,4604,931,1014.0,DPD,PickUp
214,4604,1024,1014.0,DPD,PickUp
241,2668,102,1001.0,PostNL,PickUp
251,2668,449,1001.0,PostNL,PickUp
273,1008,908,1009.0,DHL,PickUp
278,4604,532,1014.0,DPD,PickUp
283,5514,722,1005.0,GLS,PickUp
306,2668,1035,1001.0,PostNL,PickUp
318,1008,579,1009.0,DHL,PickUp
319,4604,960,1014.0,DPD,PickUp
336,1044,597,1007.0,DHL,PickUp
338,1044,1032,1007.0,DHL,PickUp
348,4604,200,1014.0,DPD,PickUp
350,4604,1058,1014.0,DPD,PickUp
357,4604,896,1014.0,DPD,PickUp
371,2668,88,1001.0,PostNL,PickUp
374,2668,970,1001.0,PostNL,PickUp
389,2668,660,1001.0,PostNL,PickUp
407,2662,438,1010.0,DHL,PickUp
418,4604,279,1014.0,DPD,PickUp
427,2668,797,1001.0,PostNL,PickUp
439,2668,602,1001.0,PostNL,PickUp
442,2668,322,1001.0,PostNL,PickUp
451,2668,142,1001.0,PostNL,PickUp
461,2662,779,1010.0,DHL,PickUp
489,2668,533,1001.0,PostNL,PickUp
490,2668,210,1001.0,PostNL,PickUp
497,2668,264,1001.0,PostNL,PickUp
567,2668,112,1001.0,PostNL,PickUp
633,1044,787,1007.0,DHL,PickUp
670,4604,618,1014.0,DPD,PickUp
711,4604,556,1014.0,DPD,PickUp
761,4604,932,1014.0,DPD,PickUp
764,4604,561,1014.0,DPD,PickUp
776,2668,267,1001.0,PostNL,PickUp
794,2668,250,1001.0,PostNL,PickUp
820,2668,48,1001.0,PostNL,PickUp
857,2662,383,1010.0,DHL,PickUp
868,2668,233,1001.0,PostNL,PickUp
935,4604,137,1014.0,DPD,PickUp
964,4604,901,1014.0,DPD,PickUp
992,2668,96,1001.0,PostNL,PickUp
1043,1008,108,1009.0,DHL,PickUp
1092,2668,277,1001.0,PostNL,PickUp
1130,2668,258,1001.0,PostNL,PickUp
1161,1044,510,1007.0,DHL,PickUp
1226,2668,316,1001.0,PostNL,PickUp
1314,2668,337,1001.0,PostNL,PickUp
1349,2668,826,1001.0,PostNL,PickUp
1381,2668,707,1001.0,PostNL,PickUp
1407,4604,48,1014.0,DPD,PickUp
1464,4604,513,1014.0,DPD,PickUp
1491,2668,302,1001.0,PostNL,PickUp
1536,1044,495,1007.0,DHL,PickUp
1595,4604,201,1014.0,DPD,PickUp
1622,2668,425,1001.0,PostNL,PickUp
1646,2668,508,1001.0,PostNL,PickUp
1647,2668,316,1001.0,PostNL,PickUp
1648,2668,157,1001.0,PostNL,PickUp
1670,2668,633,1001.0,PostNL,PickUp
1691,2668,822,1001.0,PostNL,PickUp
1704,2668,275,1001.0,PostNL,PickUp
1743,4604,963,1014.0,DPD,PickUp
1776,1008,61,1009.0,DHL,PickUp
1794,2668,539,1001.0,PostNL,PickUp
1795,2668,244,1001.0,PostNL,PickUp
1797,5514,373,1005.0,GLS,PickUp
1816,2668,508,1001.0,PostNL,PickUp
1825,1008,878,1009.0,DHL,PickUp
1840,5514,363,1005.0,GLS,PickUp
1887,1008,88,1009.0,DHL,PickUp
1930,2668,878,1001.0,PostNL,PickUp
1941,1008,219,1009.0,DHL,PickUp
1959,4604,328,1014.0,DPD,PickUp
2031,2668,447,1001.0,PostNL,PickUp
2071,2668,808,1001.0,PostNL,PickUp
2094,2662,797,1010.0,DHL,PickUp
2122,5514,368,1005.0,GLS,PickUp
2164,2668,134,1001.0,PostNL,PickUp
2169,2668,210,1001.0,PostNL,PickUp
2177,2668,11,1001.0,PostNL,PickUp
2187,2668,523,1001.0,PostNL,PickUp
2201,4604,653,1014.0,DPD,PickUp
2203,4604,895,1014.0,DPD,PickUp
2231,5514,772,1005.0,GLS,PickUp
2309,4604,329,1014.0,DPD,PickUp
2311,4604,624,1014.0,DPD,PickUp
2341,1044,231,1007.0,DHL,PickUp
2348,4604,798,1014.0,DPD,PickUp
2356,5514,377,1005.0,GLS,PickUp
2360,4604,688,1014.0,DPD,PickUp
2390,2668,317,1001.0,PostNL,PickUp
2395,2668,263,1001.0,PostNL,PickUp
2417,2668,903,1001.0,PostNL,PickUp
2465,2668,46,1001.0,PostNL,PickUp
2479,1044,644,1007.0,DHL,PickUp
2492,4604,567,1014.0,DPD,PickUp
2510,2668,244,1001.0,PostNL,PickUp
2511,2668,259,1001.0,PostNL,PickUp
2574,2668,382,1001.0,PostNL,PickUp
2633,4604,687,1014.0,DPD,PickUp
2657,2668,564,1001.0,PostNL,PickUp
2686,2668,576,1001.0,PostNL,PickUp
2688,2668,825,1001.0,PostNL,PickUp
2695,2668,554,1001.0,PostNL,PickUp
2701,2668,255,1001.0,PostNL,PickUp
2758,2668,198,1001.0,PostNL,PickUp
2777,2668,273,1001.0,PostNL,PickUp
2778,2668,846,1001.0,PostNL,PickUp
2790,1008,870,1009.0,DHL,PickUp
2797,1008,197,1009.0,DHL,PickUp
2804,1044,602,1007.0,DHL,PickUp
2830,2668,851,1001.0,PostNL,PickUp
2831,2668,904,1001.0,PostNL,PickUp
2844,2668,374,1001.0,PostNL,PickUp
2906,2662,394,1010.0,DHL,PickUp
2909,1008,133,1009.0,DHL,PickUp
2911,1044,321,1007.0,DHL,PickUp
2915,1008,24,1009.0,DHL,PickUp
2927,4604,482,1014.0,DPD,PickUp
2975,2668,886,1001.0,PostNL,PickUp
3021,1044,298,1007.0,DHL,PickUp
3042,1044,682,1007.0,DHL,PickUp
3050,4604,10,1014.0,DPD,PickUp
3060,4604,901,1014.0,DPD,PickUp
3071,2668,465,1001.0,PostNL,PickUp
3149,4604,620,1014.0,DPD,PickUp
3190,2668,1048,1001.0,PostNL,PickUp
3198,2668,186,1001.0,PostNL,PickUp
3227,4604,122,1014.0,DPD,PickUp
3229,4604,895,1014.0,DPD,PickUp
3298,2668,797,1001.0,PostNL,PickUp
3310,5514,769,1005.0,GLS,PickUp
3333,2668,502,1001.0,PostNL,PickUp
3349,1044,613,1007.0,DHL,PickUp
3374,2668,505,1001.0,PostNL,PickUp
3381,2668,251,1001.0,PostNL,PickUp
3388,2668,73,1001.0,PostNL,PickUp
3405,1044,288,1007.0,DHL,PickUp
3440,2668,250,1001.0,PostNL,PickUp
3464,2668,323,1001.0,PostNL,PickUp
3467,2668,849,1001.0,PostNL,PickUp
3485,4604,691,1014.0,DPD,PickUp
3535,2668,924,1001.0,PostNL,PickUp
3553,2668,342,1001.0,PostNL,PickUp
3560,2668,314,1001.0,PostNL,PickUp
3635,4604,628,1014.0,DPD,PickUp
3636,4604,569,1014.0,DPD,PickUp
3646,2668,618,1001.0,PostNL,PickUp
3659,2668,412,1001.0,PostNL,PickUp
3715,4604,891,1014.0,DPD,PickUp
3732,1044,333,1007.0,DHL,PickUp
3752,4604,925,1014.0,DPD,PickUp
3764,2668,610,1001.0,PostNL,PickUp
3765,2668,897,1001.0,PostNL,PickUp
3799,2668,596,1001.0,PostNL,PickUp
3806,2668,610,1001.0,PostNL,PickUp
3808,2668,402,1001.0,PostNL,PickUp
3809,2668,140,1001.0,PostNL,PickUp
3879,4604,796,1014.0,DPD,PickUp
3880,4604,332,1014.0,DPD,PickUp
3895,2668,429,1001.0,PostNL,PickUp
3917,2668,714,1001.0,PostNL,PickUp
3920,2668,260,1001.0,PostNL,PickUp
3931,4604,515,1014.0,DPD,PickUp
3934,5514,754,1005.0,GLS,PickUp
3942,1008,615,1009.0,DHL,PickUp
3967,4604,593,1014.0,DPD,PickUp
4021,2668,403,1001.0,PostNL,PickUp
4062,2668,650,1001.0,PostNL,PickUp
4074,5514,729,1005.0,GLS,PickUp
4078,2668,61,1001.0,PostNL,PickUp
4083,2668,40,1001.0,PostNL,PickUp
4093,2668,855,1001.0,PostNL,PickUp
4099,2662,784,1010.0,DHL,PickUp
4114,2668,200,1001.0,PostNL,PickUp
4119,2668,769,1001.0,PostNL,PickUp
4120,2668,1055,1001.0,PostNL,PickUp
4152,2668,849,1001.0,PostNL,PickUp
4178,2668,383,1001.0,PostNL,PickUp
4206,2668,1072,1001.0,PostNL,PickUp
4218,1044,330,1007.0,DHL,PickUp
4237,4604,232,1014.0,DPD,PickUp
4265,2668,141,1001.0,PostNL,PickUp
4290,1008,73,1009.0,DHL,PickUp
4308,4604,496,1014.0,DPD,PickUp
4317,4604,1056,1014.0,DPD,PickUp
4318,2668,540,1001.0,PostNL,PickUp
4330,2668,263,1001.0,PostNL,PickUp
4341,2668,1033,1001.0,PostNL,PickUp
4342,2668,119,1001.0,PostNL,PickUp
4353,2668,648,1001.0,PostNL,PickUp
4371,1008,12,1009.0,DHL,PickUp
4372,2662,445,1010.0,DHL,PickUp
4412,2668,324,1001.0,PostNL,PickUp
4413,2668,84,1001.0,PostNL,PickUp
4441,4604,320,1014.0,DPD,PickUp
4468,4604,398,1014.0,DPD,PickUp
4470,4604,270,1014.0,DPD,PickUp
4496,2668,82,1001.0,PostNL,PickUp
4518,4604,658,1014.0,DPD,PickUp
4552,4604,63,1014.0,DPD,PickUp
4553,4604,287,1014.0,DPD,PickUp
4592,2668,332,1001.0,PostNL,PickUp
4607,4604,61,1014.0,DPD,PickUp
4627,2668,906,1001.0,PostNL,PickUp
4630,2668,274,1001.0,PostNL,PickUp
4632,2668,790,1001.0,PostNL,PickUp
4663,4604,785,1014.0,DPD,PickUp
4682,5514,425,1005.0,GLS,PickUp
4700,2668,929,1001.0,PostNL,PickUp
4706,2668,143,1001.0,PostNL,PickUp
4721,1008,14,1009.0,DHL,PickUp
4766,4604,999,1014.0,DPD,PickUp
4769,4604,559,1014.0,DPD,PickUp
4796,2668,821,1001.0,PostNL,PickUp
4810,2668,472,1001.0,PostNL,PickUp
4830,2668,490,1001.0,PostNL,PickUp
4840,2668,1033,1001.0,PostNL,PickUp
4865,4604,580,1014.0,DPD,PickUp
4892,2662,404,1010.0,DHL,PickUp
4919,4604,1050,1014.0,DPD,PickUp
4945,4604,236,1014.0,DPD,PickUp
4954,2668,617,1001.0,PostNL,PickUp
4958,2668,800,1001.0,PostNL,PickUp
4967,2668,903,1001.0,PostNL,PickUp
4973,2668,673,1001.0,PostNL,PickUp
4990,2668,113,1001.0,PostNL,PickUp
5002,2668,311,1001.0,PostNL,PickUp
5025,2668,568,1001.0,PostNL,PickUp
5030,2668,328,1001.0,PostNL,PickUp
5033,2668,942,1001.0,PostNL,PickUp
5091,1008,922,1009.0,DHL,PickUp
5108,1044,341,1007.0,DHL,PickUp
5115,4604,712,1014.0,DPD,PickUp
5141,4604,312,1014.0,DPD,PickUp
5162,2668,568,1001.0,PostNL,PickUp
5172,2668,10,1001.0,PostNL,PickUp
5201,2668,667,1001.0,PostNL,PickUp
5225,2668,666,1001.0,PostNL,PickUp
5229,2668,314,1001.0,PostNL,PickUp
5232,2668,863,1001.0,PostNL,PickUp
5272,2668,256,1001.0,PostNL,PickUp
5278,2668,802,1001.0,PostNL,PickUp
5300,4604,213,1014.0,DPD,PickUp
5305,5514,424,1005.0,GLS,PickUp
5311,5514,358,1005.0,GLS,PickUp
5315,1044,644,1007.0,DHL,PickUp
5317,1044,792,1007.0,DHL,PickUp
5335,2668,666,1001.0,PostNL,PickUp
5339,2668,354,1001.0,PostNL,PickUp
5344,2668,157,1001.0,PostNL,PickUp
5385,2662,729,1010.0,DHL,PickUp
5398,1044,553,1007.0,DHL,PickUp
5403,1008,952,1009.0,DHL,PickUp
5408,1008,624,1009.0,DHL,PickUp
5410,4604,137,1014.0,DPD,PickUp
5423,4604,131,1014.0,DPD,PickUp
5436,4604,504,1014.0,DPD,PickUp
5492,2668,309,1001.0,PostNL,PickUp
5513,2668,617,1001.0,PostNL,PickUp
5518,2668,1042,1001.0,PostNL,PickUp
5546,1044,486,1007.0,DHL,PickUp
5551,1008,895,1009.0,DHL,PickUp
5595,4604,630,1014.0,DPD,PickUp
5605,2668,951,1001.0,PostNL,PickUp
5664,2668,219,1001.0,PostNL,PickUp
5667,2668,398,1001.0,PostNL,PickUp
5673,2668,624,1001.0,PostNL,PickUp
5674,2668,657,1001.0,PostNL,PickUp
5756,4604,163,1014.0,DPD,PickUp
5792,2668,206,1001.0,PostNL,PickUp
5803,2668,772,1001.0,PostNL,PickUp
5814,2668,277,1001.0,PostNL,PickUp
5834,2668,424,1001.0,PostNL,PickUp
5849,1044,315,1007.0,DHL,PickUp
5860,1008,618,1009.0,DHL,PickUp
5863,1044,259,1007.0,DHL,PickUp
5894,2668,907,1001.0,PostNL,PickUp
5904,2668,584,1001.0,PostNL,PickUp
5969,4604,265,1014.0,DPD,PickUp
5970,4604,655,1014.0,DPD,PickUp
6022,2668,462,1001.0,PostNL,PickUp
6024,2668,219,1001.0,PostNL,PickUp
6048,4604,1073,1014.0,DPD,PickUp
6066,1008,246,1009.0,DHL,PickUp
6080,1008,13,1009.0,DHL,PickUp
6101,4604,132,1014.0,DPD,PickUp
6107,2668,145,1001.0,PostNL,PickUp
6123,2668,652,1001.0,PostNL,PickUp
6125,2668,407,1001.0,PostNL,PickUp
6142,2668,543,1001.0,PostNL,PickUp
6146,2668,771,1001.0,PostNL,PickUp
6167,2668,813,1001.0,PostNL,PickUp
6201,1008,72,1009.0,DHL,PickUp
6226,4604,1049,1014.0,DPD,PickUp
6317,1044,837,1007.0,DHL,PickUp
6373,2668,808,1001.0,PostNL,PickUp
6418,2668,1024,1001.0,PostNL,PickUp
6437,2668,89,1001.0,PostNL,PickUp
6495,4604,668,1014.0,DPD,PickUp
6506,2668,788,1001.0,PostNL,PickUp
6520,2668,299,1001.0,PostNL,PickUp
6561,4604,497,1014.0,DPD,PickUp
6574,2668,156,1001.0,PostNL,PickUp
6614,1008,581,1009.0,DHL,PickUp
6628,1008,579,1009.0,DHL,PickUp
6637,4604,241,1014.0,DPD,PickUp
6673,2668,689,1001.0,PostNL,PickUp
6721,2668,505,1001.0,PostNL,PickUp
6748,2668,633,1001.0,PostNL,PickUp
6760,4604,293,1014.0,DPD,PickUp
6815,4604,200,1014.0,DPD,PickUp
6818,2668,329,1001.0,PostNL,PickUp
6830,2668,554,1001.0,PostNL,PickUp
6842,2668,490,1001.0,PostNL,PickUp
6914,2662,823,1010.0,DHL,PickUp
6936,4604,203,1014.0,DPD,PickUp
6940,4604,531,1014.0,DPD,PickUp
6943,4604,48,1014.0,DPD,PickUp
6955,2668,487,1001.0,PostNL,PickUp
6979,2668,570,1001.0,PostNL,PickUp
6982,2668,646,1001.0,PostNL,PickUp
6985,2668,282,1001.0,PostNL,PickUp
6993,2668,896,1001.0,PostNL,PickUp
7021,1044,693,1007.0,DHL,PickUp
7038,1044,270,1007.0,DHL,PickUp
7066,4604,698,1014.0,DPD,PickUp
7070,4604,510,1014.0,DPD,PickUp
7073,4604,693,1014.0,DPD,PickUp
7111,2668,492,1001.0,PostNL,PickUp
7130,2668,734,1001.0,PostNL,PickUp
7150,2668,330,1001.0,PostNL,PickUp
7153,4604,899,1014.0,DPD,PickUp
7187,1008,74,1009.0,DHL,PickUp
7189,5514,407,1005.0,GLS,PickUp
7203,4604,798,1014.0,DPD,PickUp
7210,2668,693,1001.0,PostNL,PickUp
7218,2668,790,1001.0,PostNL,PickUp
7248,2668,1027,1001.0,PostNL,PickUp
7320,4604,837,1014.0,DPD,PickUp
7323,5514,374,1005.0,GLS,PickUp
7338,2668,89,1001.0,PostNL,PickUp
7345,2668,888,1001.0,PostNL,PickUp
7368,2668,405,1001.0,PostNL,PickUp
7431,4604,73,1014.0,DPD,PickUp
7476,1044,650,1007.0,DHL,PickUp
7509,4604,9,1014.0,DPD,PickUp
7516,4604,598,1014.0,DPD,PickUp
7521,4604,699,1014.0,DPD,PickUp
7531,2668,1024,1001.0,PostNL,PickUp
7581,2668,314,1001.0,PostNL,PickUp
7635,2668,273,1001.0,PostNL,PickUp
7693,4604,876,1014.0,DPD,PickUp
7723,4604,329,1014.0,DPD,PickUp
7756,4604,226,1014.0,DPD,PickUp
7759,2668,660,1001.0,PostNL,PickUp
7765,2668,91,1001.0,PostNL,PickUp
7784,2668,1052,1001.0,PostNL,PickUp
7789,2668,597,1001.0,PostNL,PickUp
7804,4604,321,1014.0,DPD,PickUp
7816,1044,671,1007.0,DHL,PickUp
7829,1044,260,1007.0,DHL,PickUp
7834,4604,522,1014.0,DPD,PickUp
7854,2668,203,1001.0,PostNL,PickUp
7865,2668,316,1001.0,PostNL,PickUp
7870,2668,235,1001.0,PostNL,PickUp
7891,2668,5,1001.0,PostNL,PickUp
7927,4604,68,1014.0,DPD,PickUp
7969,4604,579,1014.0,DPD,PickUp
8006,2668,843,1001.0,PostNL,PickUp
8009,2668,517,1001.0,PostNL,PickUp
8018,2668,536,1001.0,PostNL,PickUp
8028,1044,626,1007.0,DHL,PickUp
8092,2668,509,1001.0,PostNL,PickUp
8106,5514,384,1005.0,GLS,PickUp
8137,4604,912,1014.0,DPD,PickUp
8282,4604,531,1014.0,DPD,PickUp
8292,2668,878,1001.0,PostNL,PickUp
8316,2668,299,1001.0,PostNL,PickUp
8333,4604,64,1014.0,DPD,PickUp
8343,1008,575,1009.0,DHL,PickUp
8375,4604,163,1014.0,DPD,PickUp
8392,1008,598,1009.0,DHL,PickUp
8448,2668,259,1001.0,PostNL,PickUp
8476,4604,617,1014.0,DPD,PickUp
8490,2668,685,1001.0,PostNL,PickUp
8499,2668,619,1001.0,PostNL,PickUp
8527,1008,27,1009.0,DHL,PickUp
8573,4604,183,1014.0,DPD,PickUp
8588,4604,520,1014.0,DPD,PickUp
8590,2668,683,1001.0,PostNL,PickUp
8648,2668,208,1001.0,PostNL,PickUp
8652,2668,930,1001.0,PostNL,PickUp
8656,2668,727,1001.0,PostNL,PickUp
8712,2662,412,1010.0,DHL,PickUp
8745,4604,947,1014.0,DPD,PickUp
8786,2668,103,1001.0,PostNL,PickUp
8787,2668,609,1001.0,PostNL,PickUp
8789,2668,866,1001.0,PostNL,PickUp
8806,2668,788,1001.0,PostNL,PickUp
8818,2668,442,1001.0,PostNL,PickUp
8822,2668,319,1001.0,PostNL,PickUp
8826,2668,519,1001.0,PostNL,PickUp
8829,2668,357,1001.0,PostNL,PickUp
8888,1044,640,1007.0,DHL,PickUp
8896,2662,720,1010.0,DHL,PickUp
9013,4604,508,1014.0,DPD,PickUp
9030,2668,672,1001.0,PostNL,PickUp
9047,2668,456,1001.0,PostNL,PickUp
9049,4604,495,1014.0,DPD,PickUp
9056,1044,642,1007.0,DHL,PickUp
9140,1044,601,1007.0,DHL,PickUp
9168,2668,204,1001.0,PostNL,PickUp
9221,2668,140,1001.0,PostNL,PickUp
9232,1044,249,1007.0,DHL,PickUp
9238,5514,744,1005.0,GLS,PickUp
9305,2668,330,1001.0,PostNL,PickUp
9351,4604,596,1014.0,DPD,PickUp
9358,1044,646,1007.0,DHL,PickUp
9402,2668,549,1001.0,PostNL,PickUp
9403,2668,425,1001.0,PostNL,PickUp
9410,2668,535,1001.0,PostNL,PickUp
9436,2668,49,1001.0,PostNL,PickUp
9467,2668,58,1001.0,PostNL,PickUp
9479,4604,204,1014.0,DPD,PickUp
9485,2668,791,1001.0,PostNL,PickUp
9509,1008,947,1009.0,DHL,PickUp
9530,2668,381,1001.0,PostNL,PickUp
9572,4604,285,1014.0,DPD,PickUp
9588,1044,653,1007.0,DHL,PickUp
9597,1008,888,1009.0,DHL,PickUp
9598,2662,735,1010.0,DHL,PickUp
9623,2668,1042,1001.0,PostNL,PickUp
9643,4604,267,1014.0,DPD,PickUp
9659,2668,484,1001.0,PostNL,PickUp
9710,4604,692,1014.0,DPD,PickUp
9722,1008,136,1009.0,DHL,PickUp
9735,2668,590,1001.0,PostNL,PickUp
9737,1044,653,1007.0,DHL,PickUp
9742,4604,561,1014.0,DPD,PickUp
9746,2668,469,1001.0,PostNL,PickUp
9752,2668,878,1001.0,PostNL,PickUp
9808,2668,201,1001.0,PostNL,PickUp
9852,1044,635,1007.0,DHL,PickUp
9868,4604,210,1014.0,DPD,PickUp
9875,2668,641,1001.0,PostNL,PickUp
9897,2668,303,1001.0,PostNL,PickUp
9914,4604,664,1014.0,DPD,PickUp
9918,1044,786,1007.0,DHL,PickUp
9921,1008,599,1009.0,DHL,PickUp
9929,1044,290,1007.0,DHL,PickUp
9947,2668,520,1001.0,PostNL,PickUp
9963,2668,402,1001.0,PostNL,PickUp
9964,2668,317,1001.0,PostNL,PickUp
9986,1008,874,1009.0,DHL,PickUp
10008,2668,888,1001.0,PostNL,PickUp
10024,4604,89,1014.0,DPD,PickUp
10040,2662,440,1010.0,DHL,PickUp
10061,2668,972,1001.0,PostNL,PickUp
10086,2668,697,1001.0,PostNL,PickUp
10147,4604,919,1014.0,DPD,PickUp
10161,2668,1033,1001.0,PostNL,PickUp
10182,2668,224,1001.0,PostNL,PickUp
10195,2668,559,1001.0,PostNL,PickUp
10253,1044,473,1007.0,DHL,PickUp
10265,4604,631,1014.0,DPD,PickUp
10273,2668,707,1001.0,PostNL,PickUp
10295,2668,277,1001.0,PostNL,PickUp
10297,2668,951,1001.0,PostNL,PickUp
10302,2668,562,1001.0,PostNL,PickUp
10311,4604,787,1014.0,DPD,PickUp
10354,2668,206,1001.0,PostNL,PickUp
10376,2668,673,1001.0,PostNL,PickUp
10388,2668,292,1001.0,PostNL,PickUp
10409,1044,506,1007.0,DHL,PickUp
10455,1044,1049,1007.0,DHL,PickUp
10478,5514,716,1005.0,GLS,PickUp
10500,2668,605,1001.0,PostNL,PickUp
10501,2668,366,1001.0,PostNL,PickUp
10506,2668,292,1001.0,PostNL,PickUp
10529,2668,775,1001.0,PostNL,PickUp
10541,2668,637,1001.0,PostNL,PickUp
10550,2668,206,1001.0,PostNL,PickUp
10562,2668,993,1001.0,PostNL,PickUp
10625,2668,280,1001.0,PostNL,PickUp
10713,4604,895,1014.0,DPD,PickUp
10740,2668,534,1001.0,PostNL,PickUp
10759,2668,808,1001.0,PostNL,PickUp
10773,4604,1068,1014.0,DPD,PickUp
10798,2668,952,1001.0,PostNL,PickUp
10827,1008,189,1009.0,DHL,PickUp
10864,2668,480,1001.0,PostNL,PickUp
